INDEX,NAME,URL,REVIEW,Address,Location,Column1,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url2,WebsiteUrl,Award,FacilitiesAndServices
2363,FIEF,https://guide.michelin.com/en/ile-de-france/paris/restaurant/fief,"FIEF is a play on words, meaning Fait Ici En France (Made Here In France) and HQ, because its chef, Victor Mercier, who rose to fame in the French Top Chef TV show in 2018, ONLY uses 100% French produce. Sichuan pepper from Gers, Soustons peanuts, Poitou pigeon, Brittany fish, Montpellier yuzu, French satay, Burgundy miso, even the ice cream is flavoured with sweet clover instead of vanilla. On the basis of this culinary ethos, the virtuoso chef flawlessly crafts flavoursome dishes flanked by gutsy sauces rich in character and personality. Take a seat at the counter to enjoy the experience close up and chat with the chef and his team who explain the ins and outs of each dish in real time for a truly fascinating insight into the culinary mindset of Victor and his talented troupe.","44 rue de la Folie-Méricourt, Paris, 75011, France",Paris, France,€€€€,"Modern Cuisine, Creative",2.372288,48.8636981,33147000322,https://guide.michelin.com/en/ile-de-france/paris/restaurant/fief,https://www.fiefrestaurant.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card"
2374,Solstice,https://guide.michelin.com/en/ile-de-france/paris/restaurant/solstice,"If there are ""writers' writers"", then there are chefs' chefs. Meilleur Ouvrier de France, pillar of the Ferrandi chool, promoter of culinary design, restaurateur in Seoul, Éric Trochon is that sort of chef – admired and yet relatively unknown. He has now set up shop in this modern and intimate restaurant alongside a Korean sommelier, who also happens to be his wife. The decor blends designer furniture with raw plastered walls; things are also kept simple on the menu, which offers just two boldly flavoured options, from starter to dessert. The textures and contrasts hit all the right notes, as in the Coco de Paimpol bean broth with pickled fennel and melon, and meadowsweet granita or the (really) crispy and melt-in-the-mouth sweetbread with ricotta and green and yellow courgettes.","45 rue Claude-Bernard, Paris, 75005, France",Paris, France,€€€,Creative,2.3458979,48.8402902,33988096352,https://guide.michelin.com/en/ile-de-france/paris/restaurant/solstice,https://solsticeparis.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card"
2377,Akrame,https://guide.michelin.com/en/ile-de-france/paris/restaurant/akrame507272,"A stone’s throw from la Madeleine district, exuberant Akrame Benallal, a live wire if ever there was, nonetheless operates in a surprisingly secretive establishment, hidden by a huge coach gateway. A fan of Pierre Soulages’ work, the modish, cutting-edge interior is dominated by black, with a few photos and a striking sculpture of a man falling embedded in the ceiling… The menu features a healthy portion of the dishes responsible for Akrame’s success in his previous establishment on Rue Lauriston: inventiveness, high quality ingredients and exquisite plating. As is to be expected, the Akrame is proving to be a firm hit with Parisian city slickers.","7 rue Tronchet, Paris, 75008, France",Paris, France,€€€€,Creative,2.3252971,48.8714069,33140671116,https://guide.michelin.com/en/ile-de-france/paris/restaurant/akrame507272,https://www.akrame.com/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Terrace,Visa credit card,Wheelchair access"
2379,La Dame de Pic,https://guide.michelin.com/en/ile-de-france/paris/restaurant/la-dame-de-pic369441,"A landmark on the map of great Parisian restaurants: Anne-Sophie Pic opened her Parisian location a stone's throw from the Louvre. It may be 550km from Valence, where her name has left such a mark on the history of cuisine (her father and grandfather also secured three Michelin stars there), but it embodies her signature style. Delicate, precise cuisine, coupled with a lively sense of inspiration: such is the hallmark of this grande dame of gastronomy. Her feel for the harmony of flavours, freshness and accuracy is ever present, always shored up by the cooking times and seasonings she has down to a T: berlingots with farmhouse Camembert, smoked corn and sweet vernal velouté; monkfish roasted in hazelnut butter, cruciferous leaves, green jus with Vietnamese coriander; Tarte tatin-style Williams pear, beer ice cream and sobacha.","20 rue du Louvre, Paris, 75001, France",Paris, France,€€€€,Creative,2.3412069,48.8613303,33142604040,https://guide.michelin.com/en/ile-de-france/paris/restaurant/la-dame-de-pic369441,https://anne-sophie-pic.com/paris/#damedepic,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access"
2380,Shang Palace,https://guide.michelin.com/en/ile-de-france/paris/restaurant/shang-palace298066,"The Shangri-La, a luxury Parisian hotel, takes us on a voyage into deepest Asia to an opulent imaginary paradise. On the lower floor of the hotel, the Shang Palace restaurant transports diners to Hong Kong, amidst jade inlaid columns, finely carved screens and crystal chandeliers. Cantonese cuisine plays the leading role, served in an assortment of dishes that are placed in the centre of the table. Each dish is a masterclass in precision and subtlety. The dim sum are exquisitely soft and fluffy, while the gently seared aubergines, chicken and dried fish dish showcases the full range of skills and art of Cantonese cooking. The discovery menu is a treasure trove: fried langoustine wonton with sweet and sour yuzu sauce; assorted dumplings with shrimp, pork, crab roe, beetroot, vegetables and mushrooms, Shang Palace bao with pork belly and pickles…","10 avenue d'Iéna, Paris, 75116, France",Paris, France,€€€€,Chinese,2.2934586,48.863801,33153671992,https://guide.michelin.com/en/ile-de-france/paris/restaurant/shang-palace298066,https://www.shangpalaceparis.com/?lang=fr,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Valet parking,Visa credit card,Wheelchair access"
2381,Jin,https://guide.michelin.com/en/ile-de-france/paris/restaurant/jin,"Wedged in between the Louvre Museum and Place Vendôme, this appropriately swish establishment caters to ten diners at most, who are lucky (and rich) enough to book a seat at the handsome chestnut wood counter. Diners admire the dexterity of chef Taichi Sato as he prepares sushi and sashimi with textbook precision using only the highest calibre ingredients (the fish, from Brittany or Spain, the fish is matured to be served at the optimal moment). All the menus are ""omakase"", meaning the diner leaves the choice to the chef (with premium ingredients commanding higher prices). From starter to dessert, you are in for a consummate culinary performance. Discreet, slick service. Superb sake selection.","6 rue de la Sourdière, Paris, 75001, France",Paris, France,€€€€,"Japanese, Sushi",2.33184,48.86533,33142616071,https://guide.michelin.com/en/ile-de-france/paris/restaurant/jin,https://www.jin-paris.com/fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Notable sake list,Visa credit card"
2382,Pertinence,https://guide.michelin.com/en/ile-de-france/paris/restaurant/pertinence,"Ryunosuke Naito and Kwen Liew met at Restaurant Antoine in 2011. Ryunosuke is Japanese and has worked in some of the top houses of Paris (Taillevent, Meurice) and Kwen is Malaysian. Together they have created this elegant minimalist setting, depicted by light wood and Knoll chairs, whose understated, cosy vibe is perfectly in keeping with their characters and ethos. In the kitchen, they craft market-fresh dishes overflowing in powerful flavours, brushing the cobwebs off French culinary tradition along the way. Spot-on cooking as the name suggests…","29 rue de l'Exposition, Paris, 75007, France",Paris, France,€€€€,Modern Cuisine,2.3033772,48.8571707,33145552096,https://guide.michelin.com/en/ile-de-france/paris/restaurant/pertinence,http://www.restaurantpertinence.com,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
2385,Don Juan II,https://guide.michelin.com/en/ile-de-france/paris/restaurant/don-juan-ii,"Moored by Debilly footbridge, on the Right Bank overlooking the Eiffel Tower, the magnificent Art deco Don Juan II yacht, adorned with wainscoting and thick carpeting, awaits you. Set sail for a 2hr30min cruise with none other than Frédéric Anton, an outstanding captain, at the helm! The chef of the Pré Catelan has selected a few of his emblematic dishes (ravioli langoustines, roast venison with autumn truffles, hot chocolate soufflé) to regale passengers. Meals are served against an ever-changing backdrop as you glide down the Seine, viewing some of the most iconic monuments of the City of Light, commented by the crew, as you wallow in the lap of luxury…","Port Debilly, Paris, 75016, France",Paris, France,€€€€,Modern Cuisine,2.2959142,48.8630387,33183774440,https://guide.michelin.com/en/ile-de-france/paris/restaurant/don-juan-ii,https://donjuan2.yachtsdeparis.fr/,1 MICHELIN Star,"Air conditioning,Car park,Credit card / Debit card accepted,Great view,Visa credit card"
2386,Yam'Tcha,https://guide.michelin.com/en/ile-de-france/paris/restaurant/yam-tcha,"Adeline Grattard was given and continues to demonstrate a rare gift – a remarkable feel for the ingredients she uses in her cooking. In her restaurant on rue Saint-Honoré, this young chef chooses just two or three ingredients which she then focuses on to the full. Here, you won’t find showy demonstrations of her techniques or any form of ostentation, just subtle, rarely seen combinations which appear completely natural. Trained alongside Pascal Barbot (L’Astrance) and having spent several years working in Hong Kong, she brings together ingredients of extraordinary quality (mainly from France and Asia) – examples include her XO sauce, black rice vinegar, and shellfish jus. All these can be superbly paired with a rare selection of Asian teas (yam’tcha in Chinese translates as “to drink tea”). There’s no set or à la carte menu – just the element of surprise and inspiration that comes from the day’s market-sourced ingredients.","121 rue Saint-Honoré, Paris, 75001, France",Paris, France,€€€€,Creative,2.341813,48.8615065,33140260807,https://guide.michelin.com/en/ile-de-france/paris/restaurant/yam-tcha,https://www.yamtcha.com/,1 MICHELIN Star,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
2387,Automne,https://guide.michelin.com/en/ile-de-france/paris/restaurant/automne,"Japanese chef, Nobuyuki Akishige, who boasts a 5-star CV with spells at the Atelier du peintre in Colmar, the Vague d’Or in St Tropez with Arnaud Donckele, the K2 in Courchevel and the Pyramide in Vienne, signs seasonal, subtle and disciplined dishes with proper Gallic overtones using top-quality goods. A characteristic bistro interior provides the perfect foil to a legible repertory whose harmony of flavours results from spot on cooking, illustrated by roast duck breast and purée of parsley roots and kalamata olives. Unbeatable value for money. If only there were more neighbourhood hangouts like this!","11 rue Richard-Lenoir, Paris, 75011, France",Paris, France,€€€€,Modern Cuisine,2.3816,48.85588,33140090370,https://guide.michelin.com/en/ile-de-france/paris/restaurant/automne,https://www.automne-akishige.com,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
2389,NESO,https://guide.michelin.com/en/ile-de-france/paris/restaurant/neso,"The endearing and heavily tattooed Guillaume Sanchez crafts high-spirited, no-holds barred cuisine in a fashionably stark interior, depicted by an impossibly high ceiling and sporting a metal façade on the street front. Cold-steamed extractions and fermented vegetables: the chef works only with fish and vegetables, selecting stellar pure-bred French ingredients, to which he adds his inimitable and imaginative hallmark and high-flying technical expertise. Varied flavours and textures, art-directed, if unusual plating, the menu unfolds to reveal little bombshells of flavour and, while some were “disconcerting” to say the least, the food clearly bears witness to the establishment’s bold, distinctive culinary identity.","3 rue Papillon, Paris, 75009, France",Paris, France,€€€€,Creative,2.3475262,48.876059,33148240413,https://guide.michelin.com/en/ile-de-france/paris/restaurant/neso,https://neso.paris/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access"
2390,Les Climats,https://guide.michelin.com/en/ile-de-france/paris/restaurant/les-climats,"The location – in the former Maison des Dames des Postes, Télégraphes et Téléphones, which housed the postal and telecommunications operators from 1905 – is unusual! The sumptuous interior embraces Art Nouveau style: old mosaic floors, a ceiling whose arches are embellished with a floral pattern, original brass light fittings, stained glass windows etc. The refined and creative dishes take inspiration in French cuisine. And let's not forget the two large glass-walled cellars, home to one of the most extensive selections of Burgundy wines in France.","41 rue de Lille, Paris, 75007, France",Paris, France,€€€€,Modern Cuisine,2.3284882,48.8588491,33158621008,https://guide.michelin.com/en/ile-de-france/paris/restaurant/les-climats,http://lesclimats.fr,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card"
2391,L'Arcane,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-arcane,"Led by Laurent Magnin, the youthful team of L'Arcane has left 39 rue Lamarck to take up residence a little higher up, in the former premises of Chamarré Montmartre. With his dishes, the young chef continues to show all the qualities that we already know he possesses. Technical prowess and flavours are a given – a perfect example being the delightful light pea mousse enhanced with yellow lemon zest and black lemon powder. The time spent here over a meal, whether in the form of a surprise menu or à la carte, is always time well spent. Finally, let's not forget the great wine list, which doesn't hesitate to push the boundaries.","52 rue Lamarck, Paris, 75018, France",Paris, France,€€€€,Modern Cuisine,2.3418655,48.8893043,33146068600,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-arcane,http://www.restaurantlarcane.com,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card"
2392,Lasserre,https://guide.michelin.com/en/ile-de-france/paris/restaurant/lasserre,"Close to the Champs-Élysées, this Directoire-style private mansion certainly makes an impression. René Lasserre (d 2006) came to Paris to learn the trade while still a teenager and by the end of his career his restaurant had attained iconic status. This emblem of Parisian gastronomy celebrates its 80th anniversary in 2022. The dining space, located on the first floor, is luxuriously decorated with columns, orchid planters and green plants, silver tableware and knick-knacks, crystal chandeliers, Chinese porcelain etc. Another element that adds to the magic of the place is the remarkable and now famous retractable roof, which can be opened in summer, bathing the tables in natural light. Chef Jean-Louis Nomicos, who knows the establishment well, refines tradition with a dash of personality: stuffed macaroni, black truffles, celery and duck foie gras in a light gratin; ""André Malraux"" squab, French peas, parmesan emulsion with sage.","17 avenue Franklin-D.-Roosevelt, Paris, 75008, France",Paris, France,€€€€,Classic Cuisine,2.3099647,48.8663787,33143590213,https://guide.michelin.com/en/ile-de-france/paris/restaurant/lasserre,https://www.restaurant-lasserre.com/fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card"
2393,Frédéric Simonin,https://guide.michelin.com/en/ile-de-france/paris/restaurant/frederic-simonin,"Frédéric Simon had long frequented top restaurants and great chefs, from Ledoyen at the Meurice to Joël Robuchon, before he became a Best Craftsman of France in 2019. Out went the black and white geometric lines as Frédéric set about creating a venue of his own with parquet floors, white walls and bevelled mirrors. This “Parisian apartment” (his own words) is the perfect foil to his precise, delicate and poised cuisine – special mention for his stocks and sauces. Not afraid of the odd inventive, even Japanese note, he dares unconventional combinations, particularly in his evening tasting menu (5 or 8 courses). The lunchtime menu is a steal, as is the list of wines by the glass.","25 rue Bayen, Paris, 75017, France",Paris, France,€€€€,Modern Cuisine,2.2943549,48.8799546,33145747474,https://guide.michelin.com/en/ile-de-france/paris/restaurant/frederic-simonin,https://fredericsimonin.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card"
2394,Neige d'Été,https://guide.michelin.com/en/ile-de-france/paris/restaurant/neige-d-ete,"Summer Snow – the name is eminently poetic, thus befitting the work of Japanese chef, Hideki Nishi, who trained at Taillevent and the George V in Paris. The oxymoron also hints at the plays on contrast and minimalism that are the hallmark of this craftsman. Painstaking Japanese precision and a repertory as Gallic as the Marseillaise come together in exquisitely curated, subtle recipes with a strong focus on arrivals of fish and vegetables straight from Brittany and barbecued notes. Poised, perfectly judged and rich in counterpoints, the food is as stunning as the snow in summertime…","12 rue de l'Amiral-Roussin, Paris, 75015, France",Paris, France,€€€€,Creative,2.2989942,48.8454303,33142736666,https://guide.michelin.com/en/ile-de-france/paris/restaurant/neige-d-ete,https://www.neigedete.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
2395,Le George,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-george,"A magnificent Baccarat chandelier, immaculate white colour scheme and delicate floral arrangements all contribute to the chic yet relaxed decor designed by Pierre-Yves Rochon at this restaurant, where guests are left in no doubt that this is part of the exclusive Four Seasons George V hotel! At the helm of Le George since September 2016, Simone Zanoni has definitely made his culinary mark here with his Italian-inspired dishes.
And although the menu also features delightful maritime-inspired touches, it is Italy that takes pride of place here. Zanoni’s dishes are light and served in small portions, with particular attention paid to the flavours and cooking methods of the Mediterranean. Meals are served in the dining room or in the high-ceilinged veranda enabling guests to enjoy the courtyard setting whatever the weather.","Four Seasons George V, 31 avenue George-V, Paris, 75008, France",Paris, France,€€€€,Italian,2.3007485,48.8687251,33149527209,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-george,https://www.fourseasons.com/fr/paris/dining/restaurants/le_george/?seo=google_local_par3_emea,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card,Wheelchair access"
2396,L'Orangerie,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-orangerie505878,"In an all-white, Lilliputian venue (18 seats only) within the mythical George V Hotel, the menu is the work of Alan Taudon. His cooking, which is unabashedly healthy with a focus on vegetables, dairy produce and seafood, has voluntarily eschewed meat. The dishes are flavoursome and marvellously flanked by some devilishly enticing desserts. The wine list features a selection of the knockout vintages from the cellar of its illustrious next-door neighbour, Le Cinq.","Four Seasons George V, 31 avenue George-V, Paris, 75008, France",Paris, France,€€€€,Modern Cuisine,2.3008263,48.8687851,33149527224,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-orangerie505878,https://www.fourseasons.com/fr/paris/dining/restaurants/l-orangerie/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Valet parking,Visa credit card,Wheelchair access"
2397,Nomicos,https://guide.michelin.com/en/ile-de-france/paris/restaurant/nomicos,"Having run the kitchens at Lasserre (one of the temples of classical French cuisine) for many years, Jean-Louis Nomicos is now well installed in this restaurant bearing his name. For this bard of gastronomic tradition, who was born near Marseille and grew up in a world where bouillabaisse is king, culinary arts and techniques are first and foremost about the senses and pleasures of the palate. It is within these parameters that he reveals the full potential of his successful recipes and top-notch ingredients – Mediterranean wherever possible, of course – including his signature macaroni with black truffles and duck foie gras. The contemporary decor provides the perfect foil to this chef’s culinary endeavours.","16 avenue Bugeaud, Paris, 75116, France",Paris, France,€€€€,Modern Cuisine,2.2829104,48.8702241,33156281616,https://guide.michelin.com/en/ile-de-france/paris/restaurant/nomicos,https://www.nomicos.fr/lieu,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Valet parking,Visa credit card,Wheelchair access"
2398,Yoshinori,https://guide.michelin.com/en/ile-de-france/paris/restaurant/yoshinori,"The latest spin-off of chef Yoshinori Morié (formerly Petit Verdot, Encore, L’Auberge du 15) is already a hit! Within the walls of an entirely refurbished former Italian restaurant (bare stone, white rafters, Japanese woodwork, designer lighting, white table linen and chinaware), the chef treats us to refined, vegetable-based, graphic cuisine, presented as a seasonal menu. For instance, tartare of milk-fed Corrèze veal, clams and cauliflower, or monkfish with lotus blossom and mushrooms, or pigeon, cèpes, dates, carrots and combava: so many unabashed odes to elegance and taste. Excellent set lunch menu. Love at first bite.","18 rue Grégoire-de-Tours, Paris, 75006, France",Paris, France,€€€€,Modern Cuisine,2.3377712,48.8528439,33984197605,https://guide.michelin.com/en/ile-de-france/paris/restaurant/yoshinori,https://www.yoshinori-paris.com/,1 MICHELIN Star,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
2399,Le Sergent Recruteur,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-sergent-recruteur,"Chef Alain Pégouret has inherited his love of precise, painstaking work from Joël Robuchon. To see for yourself, you only have to enter Le Sergent Recruteur, a historical tavern on the Île Saint-Louis that has been converted into a fine dining restaurant. The former chef at Laurent displays an impressive command of his craft. His subtle dishes abound with well-defined flavours – you can sense the solid classical foundations – and linger in the memory on account of their sense of harmony, the sophistication of the jus and sauces, and the perfect cooking of the different elements. This establishment exudes a hushed and elegant atmosphere that artfully brings contemporary design into these old walls. A successful revival.","41 rue Saint-Louis-en-l'Île, Paris, 75004, France",Paris, France,€€€€,Modern Cuisine,2.3560682,48.8519498,33143547542,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-sergent-recruteur,https://www.lesergentrecruteur.fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
2400,Tomy & Co,https://guide.michelin.com/en/ile-de-france/paris/restaurant/tomy-co,"Two minutes from Rue Saint Dominique, this establishment bears the hallmark of Cambodian-born chef, Tomy Gousset, who is forging ahead in a no-holds barred, gleeful approach. A relative latecomer to food (23 years old), he perfected his skills at the Meurice, Taillevent and Boulud in New York. Today he plays a gourmet-bistro score, firmly in tune with his era, placing his “karma” (his own words) at the service of taste and the ingredient in a genuine spirit of local sourcing. His motto: “Simplicity and sophistication”, or, in our words this time: “A slap up good meal”!","22 rue Surcouf, Paris, 75007, France",Paris, France,€€€,"Modern Cuisine, Creative",2.3095202,48.8605434,33145514693,https://guide.michelin.com/en/ile-de-france/paris/restaurant/tomy-co,https://www.tomygousset.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Visa credit card"
2401,Apicius,https://guide.michelin.com/en/ile-de-france/paris/restaurant/apicius6479,"Housed in a sumptuous 18C private mansion that calls to mind a small palace, Apicius is named after this Ancient Roman epicurean who is said to have written the first cookbook. Chef Mathieu Pacaud is keeping the flame alive at this legendary place with a magnificent terrace that amounts to a remarkably bucolic garden in the city. The dishes perpetuate fine bourgeois tradition and achieve a synthesis between classicism and creativity. Time passes, Apicius changes… but remains!","20 rue d'Artois, Paris, 75008, France",Paris, France,€€€€,Modern Cuisine,2.3072835,48.8732881,33143801966,https://guide.michelin.com/en/ile-de-france/paris/restaurant/apicius6479,https://restaurant-apicius.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Valet parking,Visa credit card"
2402,Jacques Faussat,https://guide.michelin.com/en/ile-de-france/paris/restaurant/jacques-faussat,"Jacques Faussat, born in Gers and proud of it, clearly aspires to the simplicity of his childhood roots. A simplicity also passed down by Michel Guérard and above all, Alain Dutournier. Jacques’ meeting with the latter, also born in Gers, proved to be decisive in his career, starting with ten years spent in the kitchen of the Trou Gascon. Hand in hand with chef Geoffrey Rembert, they sign flavoursome cuisine made with intelligently crafted produce in a bid to nurture the flavours and aromas. Eater-friendly prices.","54 rue Cardinet, Paris, 75017, France",Paris, France,€€€,Traditional Cuisine,2.3066708,48.8830027,33147634037,https://guide.michelin.com/en/ile-de-france/paris/restaurant/jacques-faussat,http://www.jacquesfaussat.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card"
2403,Le Pavillon - Hôtel Westminster,https://guide.michelin.com/en/hauts-de-france/le-touquet-paris-plage/restaurant/le-pavillon9000,"Le Pavillon of the Westminster Hotel, a 1930’s luxury hotel and a landmark of the Côte d’Opale, invites diners to take a seat in a hushed dining room, depicted by a black and ochre colour scheme and hung with huge animal-themed tapestries, to sample William Elliott’s creative culinary fare. His surf-turf combinations and his balanced dishes that go straight to the essentials are highly appreciated, such as wild turbot, cherries, almonds and a milk of ‘fishbones’. The terrace overlooks the iconic Canche lighthouse.","Avenue du Verger, Le Touquet-Paris-Plage, 62520, France",Le Touquet-Paris-Plage, France,€€€€,Creative,1.5914671,50.5221852,33321054848,https://guide.michelin.com/en/hauts-de-france/le-touquet-paris-plage/restaurant/le-pavillon9000,https://www.hotelsbarriere.com/fr/le-touquet/le-westminster/restaurants-et-bars/le-pavillon.html,1 MICHELIN Star,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Valet parking,Visa credit card,Wheelchair access"
2404,Le Baudelaire,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-baudelaire,"Relax in this stylish, trendy restaurant, nestling in the heart of an arty, cosy luxury hotel that embodies the new Parisian chic. The dining area is laid out around an inner courtyard with a winter garden where it is heaven to snuggle up with a good book and a cup of tea. A haven of genteel tranquillity illustrated by black lacquered tables, comfy armchairs, loft-inspired windows and sleek white walls. Tuck into the vegetable-focused cuisine by chef Anthony Denon (from La Table du Connétable in Chantilly, another model of classicism), and the decadently enticing desserts by Pierre-Jean Quinonero.","Le Burgundy, 6-8 rue Duphot, Paris, 75001, France",Paris, France,€€€€,"Creative, Modern Cuisine",2.3257735,48.8680116,33171194911,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-baudelaire,https://www.leburgundy.com/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card"
2405,L'Écrin,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-ecrin,"“A quest for the perfect blend” could be the motto of the luxurious Écrin located in the Hôtel de Crillon. Sommelier Xavier Thuizat and chef Boris Campanella have reversed their roles, overturning the traditional order of precedence in an unheard of, exciting approach: here the choice of wine determines that of the food! Each diner thus enjoys a personalised experience depending on the wines and number of courses selected. The range of combinations is staggering when you think of the 2,300-strong wine bin. This approach also demonstrates the unorthodoxy, technical agility and perfect harmony between the teams. The chef conjures up elegant dishes, overflowing in character which seek to mirror the wine’s bouquet as much as possible. A unique sensory experience in the finest traditions of French art de vivre.","Le Crillon, 10 place de la Concorde, Paris, 75008, France",Paris, France,€€€€,Creative,2.3210689,48.8669902,33144711517,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-ecrin,https://www.rosewoodhotels.com/fr/hotel-de-crillon/dining/l-ecrin,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card,Wheelchair access"
2406,Comice,https://guide.michelin.com/en/ile-de-france/paris/restaurant/comice,"A Canadian couple, Noam Gedalof from Montreal and Etheliya Hananova from Winnipeg, had the brainwave to open their first restaurant in Paris after honing their skills around the world. The chef, formerly of The French Laundry, California, draws his inspiration from Gallic traditions, to which he adds a modern spin. His mission is to highlight seasonal ingredients with the utmost care, tailoring the menu to the produce. This flavoursome score is sampled in a natty modern interior, whose deep blue walls are hung with landscapes by contemporary artists, and with an open kitchen to the rear. The front of house is in the hands of the chef’s warm welcoming wife and the couple certainly lives up to their compatriots’ reputation for good cheer.","31 avenue de Versailles, Paris, 75016, France",Paris, France,€€€€,Modern Cuisine,2.27609,48.8497,33142155570,https://guide.michelin.com/en/ile-de-france/paris/restaurant/comice,https://comice.paris/,1 MICHELIN Star,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
2407,L'Atelier de Joël Robuchon - Étoile,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-atelier-de-joel-robuchon-etoile,"Beyond its two restaurants in the French capital, L'Atelier de Joël Robuchon is literally making its way around the world. This venture was born a stone's throw from the Arc de Triomphe, on the lower level of the Publicis Drugstore on the Champs Élysées. A red and black colour scheme; a long counter along which diners sit on high stools, with a view of the kitchen team as they work; a hushed and meditative atmosphere. The Robuchon brand represents a contemporary approach to fine dining. The menu allows the customer to choose between small tasting portions or regular portions. A final touch that will please wine lovers: all the wines by the glass are served from magnums.","133 avenue des Champs-Élysées, Paris, 75008, France",Paris, France,€€€€,Creative,2.2973168,48.8728404,33147237575,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-atelier-de-joel-robuchon-etoile,http://m.atelier-robuchon-etoile.com/fr/,1 MICHELIN Star,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Valet parking,Visa credit card"
